trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1377,False,"{'a': 0.3, 'e': 0.6935667178216002}",20,1,-52.488966376006054,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
1378,False,"{'a': 0.3, 'e': 0.6925855340875118}",30,0,-80.05144510951445,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
1379,False,"{'a': 0.3, 'e': 0.6916041577679051}",20,0,-29.621543120416884,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1380,False,"{'a': 0.3, 'e': 0.6906225898441567}",20,0,-33.364069534524845,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",0
1381,False,"{'a': 0.3, 'e': 0.6896408312978343}",25,7,-57.94071546416343,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
1382,False,"{'a': 0.3, 'e': 0.6886588831106966}",30,0,-133.3033045612884,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
1383,False,"{'a': 0.3, 'e': 0.6876767462646911}",20,0,-83.59029536908137,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1384,False,"{'a': 0.3, 'e': 0.6866944217419554}",30,8,-54.297543866097364,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 0}",1
1385,False,"{'a': 0.3, 'e': 0.6857119105248132}",30,18,-48.528740553289644,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 1}",1
1386,False,"{'a': 0.3, 'e': 0.6847292135957762}",25,12,-39.3173770981469,"{0: 9, 1: 1, 2: 1, 3: 2, 4: 0}",1
1387,False,"{'a': 0.3, 'e': 0.6837463319375408}",20,0,-58.88638210533442,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
1388,False,"{'a': 0.3, 'e': 0.682763266532989}",20,8,-20.85677200696025,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1389,False,"{'a': 0.3, 'e': 0.6817800183651856}",30,0,-11.046572678057048,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1390,False,"{'a': 0.3, 'e': 0.6807965884173792}",20,0,6.51312704362504,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1391,False,"{'a': 0.3, 'e': 0.6798129776729993}",25,17,-10.373268712541135,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1392,False,"{'a': 0.3, 'e': 0.678829187115657}",20,7,10.761503873877569,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.3, 'e': 0.6778452177291422}",20,0,-59.98949090480068,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1394,False,"{'a': 0.3, 'e': 0.6768610704974246}",30,12,-21.88304347231918,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 0}",1
1395,False,"{'a': 0.3, 'e': 0.6758767464046511}",35,0,-100.50241212041878,"{0: 25, 1: 5, 2: 3, 3: 0, 4: 2}",0
1396,False,"{'a': 0.3, 'e': 0.6748922464351461}",25,0,-72.27827338056424,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1397,False,"{'a': 0.3, 'e': 0.6739075715734091}",25,0,-1.735726280763916,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1398,False,"{'a': 0.3, 'e': 0.6729227228041151}",25,0,-64.05562738721893,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
1399,False,"{'a': 0.3, 'e': 0.6719377011121126}",25,11,-6.660060605929138,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1400,False,"{'a': 0.3, 'e': 0.6709525074824234}",35,9,-12.109161216962438,"{0: 21, 1: 2, 2: 3, 3: 0, 4: 0}",1
1401,False,"{'a': 0.3, 'e': 0.6699671429002408}",20,0,6.195816873941201,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1402,False,"{'a': 0.3, 'e': 0.6689816083509297}",25,10,-17.105986090933296,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 0}",1
1403,False,"{'a': 0.3, 'e': 0.6679959048200241}",25,8,-16.324469977618936,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1404,False,"{'a': 0.3, 'e': 0.6670100332932279}",25,0,-39.22774526693098,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1405,False,"{'a': 0.3, 'e': 0.6660239947564122}",20,1,-10.185045710953759,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
1406,False,"{'a': 0.3, 'e': 0.6650377901956156}",25,0,-50.25020401529124,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
1407,False,"{'a': 0.3, 'e': 0.6640514205970425}",25,11,4.175776779252333,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.3, 'e': 0.6630648869470626}",30,0,-143.41626797050725,"{0: 16, 1: 1, 2: 10, 3: 3, 4: 0}",0
1409,False,"{'a': 0.3, 'e': 0.6620781902322094}",30,8,-97.5877873974784,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 1}",1
1410,False,"{'a': 0.3, 'e': 0.6610913314391792}",20,5,-33.07551584409528,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1411,False,"{'a': 0.3, 'e': 0.6601043115548313}",20,8,-5.326045438307299,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1412,False,"{'a': 0.3, 'e': 0.6591171315661849}",25,8,-10.706381890597752,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
1413,False,"{'a': 0.3, 'e': 0.6581297924604204}",20,0,-0.823540383118692,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1414,False,"{'a': 0.3, 'e': 0.6571422952248764}",35,13,-58.788093398028934,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 1}",1
1415,False,"{'a': 0.3, 'e': 0.6561546408470506}",25,0,-70.90624968913698,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1416,False,"{'a': 0.3, 'e': 0.6551668303145965}",20,5,-35.990470521580136,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1417,False,"{'a': 0.3, 'e': 0.6541788646153255}",30,0,-124.29616939394809,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
1418,False,"{'a': 0.3, 'e': 0.6531907447372024}",25,0,-77.20222846857423,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1419,False,"{'a': 0.3, 'e': 0.6522024716683475}",20,0,-50.21203311662445,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1420,False,"{'a': 0.3, 'e': 0.6512140463970335}",35,0,-88.26211020988633,"{0: 27, 1: 2, 2: 3, 3: 2, 4: 1}",0
1421,False,"{'a': 0.3, 'e': 0.6502254699116858}",20,0,-82.19324733520985,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
1422,False,"{'a': 0.3, 'e': 0.6492367432008805}",20,8,-32.75875330420529,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1423,False,"{'a': 0.3, 'e': 0.6482478672533448}",30,0,-41.704394437633724,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
1424,False,"{'a': 0.3, 'e': 0.6472588430579539}",20,0,-37.31480506848192,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1425,False,"{'a': 0.3, 'e': 0.6462696716037324}",20,6,9.729415721801026,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.3, 'e': 0.6452803538798513}",25,11,-64.7633428825301,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
1427,False,"{'a': 0.3, 'e': 0.6442908908756286}",30,0,-71.29174852643625,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
1428,False,"{'a': 0.3, 'e': 0.643301283580527}",20,0,-140.59238263919326,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
1429,False,"{'a': 0.3, 'e': 0.6423115329841538}",30,15,-23.010863151187927,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
1430,False,"{'a': 0.3, 'e': 0.6413216400762594}",20,0,-68.02797612458022,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1431,False,"{'a': 0.3, 'e': 0.6403316058467368}",20,6,-13.114727130195796,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1432,False,"{'a': 0.3, 'e': 0.6393414312856198}",20,1,6.813468415692473,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1433,False,"{'a': 0.3, 'e': 0.6383511173830834}",20,10,-37.65161119978535,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 0}",1
1434,False,"{'a': 0.3, 'e': 0.6373606651294409}",20,0,-92.77160250528047,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
1435,False,"{'a': 0.3, 'e': 0.6363700755151449}",25,0,-103.90017280946418,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
1436,False,"{'a': 0.3, 'e': 0.6353793495307847}",35,6,-43.86235227503078,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 1}",1
1437,False,"{'a': 0.3, 'e': 0.6343884881670863}",20,9,-23.93513110696423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1438,False,"{'a': 0.3, 'e': 0.6333974924149108}",25,4,-67.02772968750277,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 2}",1
1439,False,"{'a': 0.3, 'e': 0.6324063632652542}",20,0,-81.44680587731553,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
1440,False,"{'a': 0.3, 'e': 0.6314151017092451}",20,5,-98.6809683904242,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 2}",1
1441,False,"{'a': 0.3, 'e': 0.6304237087381456}",35,19,-38.92324362762774,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
1442,False,"{'a': 0.3, 'e': 0.6294321853433479}",30,0,-26.21938514891307,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
1443,False,"{'a': 0.3, 'e': 0.6284405325163759}",20,0,-0.5332328733652094,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1444,False,"{'a': 0.3, 'e': 0.6274487512488818}",30,13,-17.71050218954593,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1445,False,"{'a': 0.3, 'e': 0.6264568425326473}",20,0,-62.34982225535618,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
1446,False,"{'a': 0.3, 'e': 0.6254648073595807}",25,14,-76.14381114229428,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 1}",1
1447,False,"{'a': 0.3, 'e': 0.6244726467217173}",25,3,-85.87293658921242,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 1}",1
1448,False,"{'a': 0.3, 'e': 0.6234803616112173}",25,13,-21.099721057994564,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
1449,False,"{'a': 0.3, 'e': 0.6224879530203663}",25,0,-127.60569074142595,"{0: 16, 1: 3, 2: 2, 3: 2, 4: 2}",0
1450,False,"{'a': 0.3, 'e': 0.6214954219415723}",20,0,-217.0928871040043,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 5}",0
1451,False,"{'a': 0.3, 'e': 0.6205027693673666}",30,19,-34.26242762048548,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1452,False,"{'a': 0.3, 'e': 0.6195099962904014}",35,0,-85.7320146486432,"{0: 26, 1: 0, 2: 8, 3: 0, 4: 1}",0
1453,False,"{'a': 0.3, 'e': 0.61851710370345}",25,8,-96.26874566320538,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 2}",1
1454,False,"{'a': 0.3, 'e': 0.6175240925994048}",20,0,-3.9689219213179214,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1455,False,"{'a': 0.3, 'e': 0.6165309639712768}",25,0,-203.9543716869402,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 4}",0
1456,False,"{'a': 0.3, 'e': 0.6155377188121943}",20,0,-61.23991107085414,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1457,False,"{'a': 0.3, 'e': 0.614544358115403}",25,0,-56.2831667473073,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
1458,False,"{'a': 0.3, 'e': 0.6135508828742627}",20,0,-36.46462069222669,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
1459,False,"{'a': 0.3, 'e': 0.6125572940822495}",35,9,-119.92608234766466,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 3}",1
1460,False,"{'a': 0.3, 'e': 0.6115635927329511}",25,0,-73.4368126273967,"{0: 20, 1: 1, 2: 1, 3: 2, 4: 1}",0
1461,False,"{'a': 0.3, 'e': 0.6105697798200695}",20,0,-79.9990683751383,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
1462,False,"{'a': 0.3, 'e': 0.6095758563374173}",20,0,-54.10649234535149,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1463,False,"{'a': 0.3, 'e': 0.608581823278918}",20,0,-19.961338140974622,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1464,False,"{'a': 0.3, 'e': 0.6075876816386041}",25,17,-8.947961340761426,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1465,False,"{'a': 0.3, 'e': 0.6065934324106179}",20,16,8.065970861204864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.3, 'e': 0.605599076589208}",25,9,-91.0463564034806,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 2}",1
1467,False,"{'a': 0.3, 'e': 0.6046046151687304}",20,11,-38.20237928359406,"{0: 5, 1: 1, 2: 2, 3: 1, 4: 0}",1
1468,False,"{'a': 0.3, 'e': 0.6036100491436461}",20,0,-163.09124778616325,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
1469,False,"{'a': 0.3, 'e': 0.6026153795085216}",20,11,3.6398892873037987,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.3, 'e': 0.601620607258026}",25,0,-83.69691942097336,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
1471,False,"{'a': 0.3, 'e': 0.6006257333869317}",25,11,-31.578102990779616,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1472,False,"{'a': 0.3, 'e': 0.5996307588901122}",20,13,-20.256559713648812,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1473,False,"{'a': 0.3, 'e': 0.5986356847625424}",20,0,-59.71192330581928,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1474,False,"{'a': 0.3, 'e': 0.5976405119992958}",20,0,-78.46224428673172,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
1475,False,"{'a': 0.3, 'e': 0.5966452415955456}",25,0,-98.3351333352927,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
1476,False,"{'a': 0.3, 'e': 0.5956498745465615}",25,8,-16.651518704987925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1477,False,"{'a': 0.3, 'e': 0.5946544118477112}",30,12,-17.544651299069344,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
1478,False,"{'a': 0.3, 'e': 0.5936588544944567}",20,0,-20.791867455523885,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1479,False,"{'a': 0.3, 'e': 0.5926632034823556}",30,15,-31.49758483168518,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
1480,False,"{'a': 0.3, 'e': 0.5916674598070586}",20,10,-50.259265607702716,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1481,False,"{'a': 0.3, 'e': 0.5906716244643097}",30,22,7.783594424365983,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.3, 'e': 0.5896756984499436}",25,6,-73.41600769326828,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
1483,False,"{'a': 0.3, 'e': 0.5886796827598868}",20,1,-97.63363900943716,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 1}",1
1484,False,"{'a': 0.3, 'e': 0.5876835783901544}",30,17,3.181372349237788,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.3, 'e': 0.586687386336851}",25,6,-22.98362230338628,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
1486,False,"{'a': 0.3, 'e': 0.5856911075961685}",35,17,-8.321520119917754,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
1487,False,"{'a': 0.3, 'e': 0.5846947431643856}",20,15,2.316661571907308,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.3, 'e': 0.5836982940378664}",20,5,-1.9921433892342928,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.3, 'e': 0.5827017612130604}",20,0,-110.57763247907101,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
1490,False,"{'a': 0.3, 'e': 0.5817051456864999}",30,0,-69.9888219945182,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
1491,False,"{'a': 0.3, 'e': 0.5807084484548006}",30,0,-75.94550426290643,"{0: 19, 1: 6, 2: 3, 3: 2, 4: 0}",0
1492,False,"{'a': 0.3, 'e': 0.5797116705146594}",30,8,-18.715611179039296,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 0}",1
1493,False,"{'a': 0.3, 'e': 0.5787148128628546}",30,0,-86.10793077619005,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
1494,False,"{'a': 0.3, 'e': 0.5777178764962433}",20,0,-49.578821198618485,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1495,False,"{'a': 0.3, 'e': 0.5767208624117621}",30,0,-104.31005752683038,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
1496,False,"{'a': 0.3, 'e': 0.5757237716064247}",20,0,12.847807106842364,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1497,False,"{'a': 0.3, 'e': 0.5747266050773223}",25,0,-156.85167784897357,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
1498,False,"{'a': 0.3, 'e': 0.5737293638216208}",20,0,-92.95163982892785,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1499,False,"{'a': 0.3, 'e': 0.5727320488365618}",20,15,8.868381151179408,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.3, 'e': 0.5717346611194598}",20,0,-107.46396385997866,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
1501,False,"{'a': 0.3, 'e': 0.5707372016677029}",20,16,8.280673054190224,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.3, 'e': 0.56973967147875}",25,19,7.139677413300988,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.3, 'e': 0.5687420715501317}",25,8,-93.35371314704784,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 2}",1
1504,False,"{'a': 0.3, 'e': 0.5677444028794473}",20,13,-23.674452893583783,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
1505,False,"{'a': 0.3, 'e': 0.5667466664643659}",20,1,-111.28986071591197,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 2}",1
1506,False,"{'a': 0.3, 'e': 0.5657488633026233}",20,0,-82.48406054099303,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1507,False,"{'a': 0.3, 'e': 0.5647509943920233}",25,15,18.001788039840932,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.3, 'e': 0.563753060730434}",30,10,-92.25925812029979,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",1
1509,False,"{'a': 0.3, 'e': 0.5627550633157894}",25,0,-46.829151375592076,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1510,False,"{'a': 0.3, 'e': 0.5617570031460866}",30,1,-193.59193060804833,"{0: 16, 1: 3, 2: 6, 3: 1, 4: 3}",1
1511,False,"{'a': 0.3, 'e': 0.5607588812193859}",35,0,-104.94628438638756,"{0: 22, 1: 4, 2: 7, 3: 2, 4: 0}",0
1512,False,"{'a': 0.3, 'e': 0.5597606985338089}",25,14,-59.62884296779227,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
1513,False,"{'a': 0.3, 'e': 0.5587624560875386}",25,0,-14.347399269233449,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1514,False,"{'a': 0.3, 'e': 0.5577641548788168}",30,9,15.178852971335626,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1515,False,"{'a': 0.3, 'e': 0.5567657959059452}",25,20,10.563569575726419,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.3, 'e': 0.5557673801672822}",20,0,-82.8700410101545,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1517,False,"{'a': 0.3, 'e': 0.554768908661244}",25,5,0.9656223627068155,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1518,False,"{'a': 0.3, 'e': 0.5537703823863014}",20,0,-127.52490394282076,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1519,False,"{'a': 0.3, 'e': 0.5527718023409811}",25,0,-26.706933634091058,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1520,False,"{'a': 0.3, 'e': 0.5517731695238626}",20,0,-122.691608537894,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
1521,False,"{'a': 0.3, 'e': 0.5507744849335792}",25,8,-64.48052247890558,"{0: 13, 1: 1, 2: 0, 3: 2, 4: 1}",1
1522,False,"{'a': 0.3, 'e': 0.5497757495688148}",25,0,-38.85547919736287,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1523,False,"{'a': 0.3, 'e': 0.5487769644283053}",20,0,-8.444668330196535,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1524,False,"{'a': 0.3, 'e': 0.5477781305108351}",20,9,-10.117113232252533,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1525,False,"{'a': 0.3, 'e': 0.5467792488152386}",25,7,-30.609889159562034,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
1526,False,"{'a': 0.3, 'e': 0.545780320340397}",25,11,-29.666199537553236,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1527,False,"{'a': 0.3, 'e': 0.5447813460852392}",20,14,10.639131188870891,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.3, 'e': 0.5437823270487386}",20,12,0.8529419142530197,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1529,False,"{'a': 0.3, 'e': 0.5427832642299151}",20,0,-40.631281137757206,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1530,False,"{'a': 0.3, 'e': 0.5417841586278305}",20,1,-28.81453202270385,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 0}",1
1531,False,"{'a': 0.3, 'e': 0.5407850112415911}",20,0,-25.11403554937239,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1532,False,"{'a': 0.3, 'e': 0.5397858230703435}",30,8,-96.70730750266931,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 2}",1
1533,False,"{'a': 0.3, 'e': 0.5387865951132764}",20,12,-42.14613253012868,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 1}",1
1534,False,"{'a': 0.3, 'e': 0.5377873283696173}",20,13,-30.170023662693115,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1535,False,"{'a': 0.3, 'e': 0.5367880238386331}",20,0,-9.582863166447119,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
1536,False,"{'a': 0.3, 'e': 0.535788682519628}",25,15,-11.543415552258153,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1537,False,"{'a': 0.3, 'e': 0.5347893054119435}",30,18,8.637682298184469,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1538,False,"{'a': 0.3, 'e': 0.5337898935149565}",25,7,-90.4395145048227,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 2}",1
1539,False,"{'a': 0.3, 'e': 0.5327904478280786}",25,0,-62.76164159498895,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
1540,False,"{'a': 0.3, 'e': 0.5317909693507559}",20,8,-36.886877825102445,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
